FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BATHROOMS,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,ZONE,NEIGHBORHOOD,STREET,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,TOTAL_AMENITIES,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,COVERAGE,YEARLY_EXPENSES
True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,2,15,Zona Norte,Cachambi,Rua Cristóvão Colombo,278000,57,57,1,0,2,12,False,False,False,False,False,False,False,False,False,False,False,4776
False,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,3,9,Zona Oeste,Barra da Tijuca,Avenida Evandro Lins e Silva,2595000,126,24533,1,3,3,24,True,False,False,False,False,False,False,False,False,False,False,0
False,True,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,True,3,80,Zona Oeste,Pechincha,Rua Professor Henrique Costa,295000,60,60,1,1,2,18,True,False,False,False,False,False,False,False,False,False,False,7889
True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Silvia Pozzano,649000,70,70,1,1,2,37,True,False,True,False,False,False,False,False,False,False,False,11740
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,123,Zona Norte,Vila Isabel,Boulevard Vinte e Oito de Setembro,650000,74,74,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,11915
False,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,4,53,Zona Sul,Ipanema,Rua Francisco Otaviano,2219000,71,71,0,2,2,10,True,True,False,False,False,False,False,False,False,False,False,260
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,2,112,Zona Norte,Tijuca,Rua Desembargador Izidro,500000,65,65,1,0,2,5,True,False,False,False,False,False,False,False,False,False,False,14300
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,4,28,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,630000,62,62,0,0,2,6,True,False,False,False,False,False,False,False,False,False,False,10722
False,True,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,2,75,Zona Norte,Oswaldo Cruz,Rua Andrade Araújo,295000,74,74,1,1,2,15,False,True,False,False,False,False,False,False,False,False,False,2200
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,4,13,Zona Sul,Botafogo,Rua Dona Mariana,550000,51,51,0,1,2,5,True,False,False,False,False,False,False,False,False,False,False,8720
True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,3,32,Zona Oeste,Curicica,Rua Goianinha,275000,48,48,1,0,2,17,True,True,False,False,False,False,False,False,False,False,False,4800
False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Francisco Otaviano,1768589,39,39,1,0,1,18,True,False,True,False,False,False,False,False,False,False,False,8196
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,2,2,Zona Norte,Alto da Boa Vista,Praça Martins Leão,600000,76,76,1,0,3,11,True,False,False,False,False,False,False,False,False,False,False,9500
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Décio Vilares,734393,26,26,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,543
True,True,False,False,True,False,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,False,3,8,Zona Oeste,Barra Olímpica,Rua Franz Weissman,700000,66,66,1,1,2,24,True,False,False,False,False,False,False,False,False,False,False,21753
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,123,Zona Norte,Vila Isabel,Rua Via Láctea,399999,69,71,1,0,2,3,True,False,False,False,False,False,False,False,False,False,False,7570
False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Afonso Arinos de Melo Franco,800000,75,0,1,2,2,11,False,False,False,False,False,False,False,False,False,False,False,17000
False,False,True,False,True,True,False,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Marechal Henrique Lott,1090000,88,88,1,1,2,11,True,True,False,False,False,False,False,False,False,False,False,19150
False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Barão de Itapagipe,325000,74,74,1,0,2,7,True,True,False,False,False,False,False,False,False,False,False,16811
True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,4,39,Zona Sul,Flamengo,Rua Paissandu,350000,24,24,0,0,1,17,True,False,False,False,False,False,False,False,False,False,False,6130
False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,3,9,Zona Oeste,Barra da Tijuca,Avenida Cândido Portinari,2333000,154,154,2,2,4,50,True,True,True,True,False,False,False,False,False,False,False,27910
False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,2,35,Zona Norte,Engenho Novo,Rua Araújo Leitão,245000,56,56,1,0,3,12,True,False,False,False,False,False,False,False,False,True,False,10800
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,Rua Barão de Icaraí,550000,111,111,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,123
True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4,28,Zona Sul,Copacabana,Rua Domingos Ferreira,1690000,110,110,0,0,4,10,True,True,False,False,False,False,False,False,False,False,False,18132
False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua dos Araujos,460000,59,59,0,1,2,5,False,True,False,False,False,False,False,False,False,False,False,9790
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2,90,Zona Norte,Quintino Bocaiúva,Rua Padre Manuel da Nóbrega,155000,34,34,1,0,1,2,False,True,False,False,False,False,False,False,False,False,False,2280
True,False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,3,110,Zona Oeste,Taquara,Estrada do Rio Grande,215000,39,39,1,0,1,15,True,False,False,False,False,False,False,False,False,False,False,7986
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,Rua Paissandu,850000,80,80,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,14120
True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,3,110,Zona Oeste,Taquara,Estrada Marechal Miguel Salazar Mendes de Morais,210000,40,40,0,0,2,27,True,False,True,False,False,False,False,False,False,False,False,6600
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Saint Roman,630000,28,28,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,4560
False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,3,8,Zona Oeste,Barra Olímpica,Avenida Antônio Gallotti,1100000,144,0,1,2,3,30,True,False,False,False,False,False,False,False,False,False,False,13
True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Rua Constante Ramos,980000,139,139,0,0,3,48,True,True,False,False,False,True,True,True,True,True,False,15594
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Rua Zaco Paraná,2750000,180,180,3,1,3,0,False,False,False,False,False,False,False,False,False,False,False,22000
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Ferdinando Laboriau,280000,62,62,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,189
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,53,Zona Sul,Ipanema,Rua Prudente de Morais,6882000,196,0,2,3,4,1,False,False,False,False,False,False,False,False,False,False,False,13
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,Rua de Santana,235000,43,43,0,0,1,4,True,False,False,False,False,False,False,False,False,False,False,4680
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,54,Zona Norte,Irajá,Rua Atiriba,348000,90,90,1,0,2,2,False,False,False,False,False,False,False,False,False,False,False,3600
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,Rua Cardoso Júnior,950000,100,100,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,13600
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,Rua Soares Cabral,1870000,168,168,1,1,3,2,True,False,False,False,False,False,False,False,False,False,False,26167
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Professor Motta Maia,1100000,170,170,3,2,4,7,True,True,True,False,False,False,False,False,False,False,False,17100
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,850000,93,93,0,1,3,2,True,False,False,False,False,False,False,False,False,False,False,11536
True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida das Américas,950000,85,85,1,2,2,10,True,False,False,False,False,False,False,False,False,False,False,32694
False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,64,Zona Sul,Leblon,Rua Timóteo da Costa,3250000,206,206,2,1,4,7,False,False,False,False,False,False,False,False,False,False,False,33038
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2,112,Zona Norte,Tijuca,Rua Conselheiro Zenha,600000,90,90,1,1,3,4,True,False,False,False,False,False,False,False,False,False,False,20987
False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,92,Zona Oeste,Realengo,,430000,80,80,1,0,3,3,False,False,False,False,False,False,False,False,False,False,False,85
False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,810000,57,69,1,0,1,12,True,False,True,False,False,False,False,False,False,False,False,18467
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,35,Zona Norte,Engenho Novo,Rua Marquês de Leão,180000,68,68,1,0,2,4,True,False,False,False,False,False,False,False,False,False,False,7200
False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,False,True,True,True,False,False,4,28,Zona Sul,Copacabana,Rua Paula Freitas,1900000,115,115,1,1,2,12,False,False,False,False,False,False,False,False,False,False,False,17512
False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Pompeu Loureiro,1550000,158,158,1,1,4,7,False,False,False,False,False,False,False,False,False,False,False,23490
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,123,Zona Norte,Vila Isabel,Rua Luís Barbosa,270000,70,70,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,12424
False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,3,8,Zona Oeste,Barra Olímpica,Rua Escritor Rodrigo Melo Franco,1438000,160,160,3,4,4,38,True,True,True,False,False,False,False,False,False,False,False,23126
True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,4,96,Zona Sul,Rio Comprido,Rua Aristides Lobo,300000,75,75,1,0,2,20,True,True,False,False,False,False,False,False,False,False,False,12196
False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4,39,Zona Sul,Flamengo,Rua Cruz Lima,3000000,215,215,2,0,3,4,False,False,False,False,False,False,False,False,False,False,False,54800
